snapshot_date,tag,published_at,asset,download_count,size
2026-07-21,"v0.64.0","2026-05-31T21:35:34Z","Kirodex_0.64.0_x64-setup.exe.sig",1,420
2026-07-21,"v0.64.0","2026-05-31T21:35:34Z","Kirodex_0.64.0_x64-setup.nsis.zip",1,9463135
2026-07-21,"v0.64.0","2026-05-31T21:35:34Z","Kirodex_0.64.0_x64-setup.nsis.zip.sig",1,424
2026-07-21,"v0.64.0","2026-05-31T21:35:34Z","latest.json",4,3561
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_aarch64.dmg",2,16541039
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_amd64.AppImage",3,93428216
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_amd64.AppImage.tar.gz",2,92737295
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_amd64.AppImage.tar.gz.sig",1,428
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_amd64.deb",2,14459800
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_x64-setup.exe",1,9462672
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_x64-setup.nsis.zip",1,9462826
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_0.63.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_aarch64.app.tar.gz",3,14498938
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","Kirodex_aarch64.app.tar.gz.sig",1,404
2026-07-21,"v0.63.0","2026-05-31T21:13:40Z","latest.json",3,4823
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_aarch64.dmg",2,16544431
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_amd64.AppImage",1,93432312
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_amd64.AppImage.tar.gz",1,92740114
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_amd64.deb",0,14460714
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_x64-setup.exe",0,9462236
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_x64-setup.nsis.zip",0,9462390
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_0.62.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_aarch64.app.tar.gz",2,14499192
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.62.0","2026-05-31T21:06:09Z","latest.json",0,4543
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_aarch64.dmg",4,16544451
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_amd64.AppImage",2,93432312
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_amd64.AppImage.tar.gz",2,92740133
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_amd64.deb",2,14460710
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_x64-setup.exe",2,9464600
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_x64-setup.nsis.zip",2,9464754
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_0.61.1_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_aarch64.app.tar.gz",2,14499201
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.61.1","2026-05-31T21:05:01Z","latest.json",0,4543
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_aarch64.dmg",3,16544432
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_amd64.AppImage",1,93432312
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_amd64.AppImage.tar.gz",1,92740102
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_amd64.deb",1,14460716
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_x64-setup.exe",1,9462256
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_x64-setup.nsis.zip",1,9462410
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_0.60.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_aarch64.app.tar.gz",1,14499199
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.60.0","2026-05-31T20:40:14Z","latest.json",0,4543
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_aarch64.dmg",4,16544435
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_amd64.AppImage",2,93432312
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_amd64.AppImage.tar.gz",2,92740542
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_amd64.deb",2,14460716
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_x64-setup.exe",2,9464124
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_x64-setup.nsis.zip",2,9464278
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_0.59.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_aarch64.app.tar.gz",2,14499206
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.59.0","2026-05-31T15:24:16Z","latest.json",42,4813
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_aarch64.dmg",2,16544447
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_amd64.AppImage",1,93432312
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_amd64.AppImage.tar.gz",2,92740160
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_amd64.deb",2,14460718
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_x64-setup.exe",2,9463629
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_x64-setup.nsis.zip",1,9463783
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_0.58.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_aarch64.app.tar.gz",2,14499197
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.58.0","2026-05-31T15:06:48Z","latest.json",1,7383
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_aarch64.dmg",4,16531785
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_amd64.AppImage",2,93424120
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_amd64.AppImage.tar.gz",2,92732668
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_amd64.deb",3,14452554
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_x64-setup.exe",3,9456356
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_x64-setup.nsis.zip",2,9456510
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_0.57.1_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_aarch64.app.tar.gz",4,14496162
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","Kirodex_aarch64.app.tar.gz.sig",1,404
2026-07-21,"v0.57.1","2026-05-31T09:47:10Z","latest.json",23,6635
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_aarch64.dmg",35,16573096
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_amd64.AppImage",13,93469176
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_amd64.AppImage.tar.gz",0,92770066
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_amd64.deb",7,14498654
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_x64-setup.exe",26,9476975
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_x64-setup.nsis.zip",1,9477129
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_0.57.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_aarch64.app.tar.gz",7,14535375
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.57.0","2026-05-22T03:45:29Z","latest.json",1242,4812
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_aarch64.dmg",8,16562641
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_amd64.AppImage",4,93465080
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_amd64.AppImage.tar.gz",1,92769204
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_amd64.deb",2,14496536
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_x64-setup.exe",8,9477380
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_x64-setup.nsis.zip",2,9477534
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_0.55.0_x64-setup.nsis.zip.sig",1,424
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_aarch64.app.tar.gz",9,14532909
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.55.0","2026-05-20T07:39:08Z","latest.json",403,4544
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_aarch64.dmg",16,16581060
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_amd64.AppImage",1,93460984
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_amd64.AppImage.tar.gz",1,92763111
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_amd64.deb",5,14497988
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_x64-setup.exe",19,9474435
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_x64-setup.nsis.zip",1,9474589
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_0.54.1_x64-setup.nsis.zip.sig",1,424
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_aarch64.app.tar.gz",9,14535343
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.54.1","2026-05-18T10:21:58Z","latest.json",416,4862
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_aarch64.dmg",8,16550074
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_amd64.AppImage",4,93456888
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_amd64.AppImage.tar.gz",2,92762272
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_amd64.deb",2,14492620
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_x64-setup.exe",11,9473053
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_x64-setup.nsis.zip",1,9473207
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_0.54.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_aarch64.app.tar.gz",7,14527489
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.54.0","2026-05-17T07:10:54Z","latest.json",228,4949
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_aarch64.dmg",12,16511027
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_amd64.AppImage",1,93420024
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_amd64.AppImage.tar.gz",1,92724002
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_amd64.deb",2,14459558
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_x64-setup.exe",6,9452007
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_x64-setup.nsis.zip",1,9452161
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_0.51.1_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_aarch64.app.tar.gz",8,14496846
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.51.1","2026-05-15T06:53:38Z","latest.json",402,4800
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_aarch64.dmg",5,16511005
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_amd64.AppImage",0,93420024
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_amd64.AppImage.tar.gz",1,92723996
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_amd64.deb",1,14459546
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_x64-setup.exe",3,9451509
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_x64-setup.nsis.zip",1,9451663
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_0.50.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_aarch64.app.tar.gz",8,14496833
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.50.0","2026-05-15T02:34:39Z","latest.json",36,4678
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_aarch64.dmg",8,16543877
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_amd64.AppImage",0,93424120
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_amd64.AppImage.tar.gz",0,92729739
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_amd64.deb",2,14465012
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_x64-setup.exe",13,9450975
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_x64-setup.nsis.zip",2,9451129
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_0.49.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_aarch64.app.tar.gz",13,14497506
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.49.0","2026-05-13T08:54:02Z","latest.json",407,4644
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_aarch64.dmg",3,16543874
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_amd64.AppImage",1,93424120
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_amd64.AppImage.tar.gz",0,92729765
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_amd64.deb",0,14465008
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_x64-setup.exe",1,9450506
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_x64-setup.nsis.zip",0,9450660
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_0.48.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_aarch64.app.tar.gz",5,14497478
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.48.0","2026-05-13T07:20:45Z","latest.json",27,5220
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_aarch64.dmg",3,16511321
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_amd64.AppImage",1,93420024
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_amd64.AppImage.tar.gz",0,92728533
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_amd64.deb",0,14462060
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_x64-setup.exe",0,9451638
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_x64-setup.nsis.zip",0,9451792
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_0.47.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_aarch64.app.tar.gz",4,14496105
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.47.0","2026-05-13T05:21:38Z","latest.json",27,4688
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_aarch64.dmg",7,16543804
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_amd64.AppImage",0,93420024
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_amd64.AppImage.tar.gz",0,92727220
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_amd64.deb",0,14455682
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_x64-setup.exe",5,9445382
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_x64-setup.nsis.zip",0,9445536
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_0.46.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_aarch64.app.tar.gz",6,14494487
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.46.0","2026-05-12T18:12:56Z","latest.json",105,4670
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_aarch64.dmg",31,16541677
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_amd64.AppImage",7,93420024
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_amd64.AppImage.tar.gz",0,92727393
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_amd64.deb",7,14460492
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_x64-setup.exe",35,9445613
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_x64-setup.nsis.zip",0,9445767
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_0.43.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_aarch64.app.tar.gz",8,14495559
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.43.0","2026-05-10T17:59:40Z","latest.json",514,6156
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_aarch64.dmg",2,16541356
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_amd64.AppImage",0,93415928
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_amd64.AppImage.tar.gz",0,92721417
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_amd64.AppImage.tar.gz.sig",0,428
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_amd64.deb",0,14452934
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_x64-setup.exe",0,9443445
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_x64-setup.nsis.zip",0,9443599
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_0.42.0_x64-setup.nsis.zip.sig",0,424
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_aarch64.app.tar.gz",3,14491636
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","Kirodex_aarch64.app.tar.gz.sig",0,404
2026-07-21,"v0.42.0","2026-05-10T16:08:41Z","latest.json",17,4669
2026-07-21,"v0.41.0","2026-05-10T15:56:21Z","Kirodex_0.41.0_aarch64.dmg",2,16504724
2026-07-21,"v0.41.0","2026-05-10T15:56:21Z","Kirodex_0.41.0_amd64.AppImage",0,93415928
